"Bahrain","2012","Constant fertility","1299.944"
"Bahrain","2012","Instant replacement","1299.944"
"Bahrain","2012","Zero migration","1299.944"
"Bahrain","2012","Constant mortality","1299.944"
"Bahrain","2012","No change","1299.944"
"Bahrain","2012","Momentum","1299.944"
"Bangladesh","2012","Medium","151005.739"
"Bangladesh","2012","High","151005.739"
"Bangladesh","2012","Low","151005.739"
"Bangladesh","2012","Constant fertility","151005.739"
"Bangladesh","2012","Instant replacement","151005.739"
"Bangladesh","2012","Zero migration","151005.739"
"Bangladesh","2012","Constant mortality","151005.739"
"Bangladesh","2012","No change","151005.739"
"Bangladesh","2012","Momentum","151005.739"
"Barbados","2012","Medium","283.701"
"Barbados","2012","High","283.701"
"Barbados","2012","Low","283.701"
"Barbados","2012","Constant fertility","283.701"
"Barbados","2012","Instant replacement","283.701"
"Barbados","2012","Zero migration","283.701"
"Barbados","2012","Constant mortality","283.701"
"Barbados","2012","No change","283.701"
"Barbados","2012","Momentum","283.701"
"Belarus","2012","Medium","9417.046"
"Belarus","2012","High","9417.046"
"Belarus","2012","Low","9417.046"
"Belarus","2012","Constant fertility","9417.046"
"Belarus","2012","Instant replacement","9417.046"
"Belarus","2012","Zero migration","9417.046"
"Belarus","2012","Constant mortality","9417.046"
"Belarus","2012","No change","9417.046"
"Belarus","2012","Momentum","9417.046"
"Belgium","2012","Medium","11085.358"
"Belgium","2012","High","11085.358"
"Belgium","2012","Low","11085.358"
"Belgium","2012","Constant fertility","11085.358"
"Belgium","2012","Instant replacement","11085.358"
"Belgium","2012","Zero migration","11085.358"
"Belgium","2012","Constant mortality","11085.358"
"Belgium","2012","No change","11085.358"
"Belgium","2012","Momentum","11085.358"
"Belize","2012","Medium","338"
"Belize","2012","High","338"
"Belize","2012","Low","338"
"Belize","2012","Constant fertility","338"
"Belize","2012","Instant replacement","338"
"Belize","2012","Zero migration","338"
"Belize","2012","Constant mortality","338"
"Belize","2012","No change","338"
"Belize","2012","Momentum","338"
"Benin","2012","Medium","9729.249"
"Benin","2012","High","9729.249"
"Benin","2012","Low","9729.249"
"Benin","2012","Constant fertility","9729.249"
"Benin","2012","Instant replacement","9729.249"
"Benin","2012","Zero migration","9729.249"
"Benin","2012","Constant mortality","9729.249"
"Benin","2012","No change","9729.249"
"Benin","2012","Momentum","9729.249"
"Bermuda","2012","Medium","64.737"
"Bermuda","2012","High","64.737"
"Bermuda","2012","Low","64.737"
"Bermuda","2012","Constant fertility","64.737"
"Bermuda","2012","Instant replacement","64.737"
"Bermuda","2012","Zero migration","64.737"
"Bermuda","2012","Constant mortality","64.737"
"Bermuda","2012","No change","64.737"
"Bermuda","2012","Momentum","64.737"
"Bhutan","2012","Medium","701.581"
"Bhutan","2012","High","701.581"
"Bhutan","2012","Low","701.581"
"Bhutan","2012","Constant fertility","701.581"
"Bhutan","2012","Instant replacement","701.581"
"Bhutan","2012","Zero migration","701.581"
"Bhutan","2012","Constant mortality","701.581"
"Bhutan","2012","No change","701.581"
"Bhutan","2012","Momentum","701.581"
"Bolivia (Plurinational State of)","2012","Medium","10377.676"
"Bolivia (Plurinational State of)","2012","High","10377.676"
"Bolivia (Plurinational State of)","2012","Low","10377.676"
"Bolivia (Plurinational State of)","2012","Constant fertility","10377.676"
"Bolivia (Plurinational State of)","2012","Instant replacement","10377.676"
"Bolivia (Plurinational State of)","2012","Zero migration","10377.676"
"Bolivia (Plurinational State of)","2012","Constant mortality","10377.676"
"Bolivia (Plurinational State of)","2012","No change","10377.676"
"Bolivia (Plurinational State of)","2012","Momentum","10377.676"
"Bonaire, Sint Eustatius and Saba","2012","Medium","22.842"
"Bonaire, Sint Eustatius and Saba","2012","High","22.842"
"Bonaire, Sint Eustatius and Saba","2012","Low","22.842"
"Bonaire, Sint Eustatius and Saba","2012","Constant fertility","22.842"
"Bonaire, Sint Eustatius and Saba","2012","Instant replacement","22.842"
"Bonaire, Sint Eustatius and Saba","2012","Zero migration","22.842"
"Bonaire, Sint Eustatius and Saba","2012","Constant mortality","22.842"
"Bonaire, Sint Eustatius and Saba","2012","No change","22.842"
"Bonaire, Sint Eustatius and Saba","2012","Momentum","22.842"
"Bosnia and Herzegovina","2012","Medium","3604.972"
"Bosnia and Herzegovina","2012","High","3604.972"
"Bosnia and Herzegovina","2012","Low","3604.972"
"Bosnia and Herzegovina","2012","Constant fertility","3604.972"
"Bosnia and Herzegovina","2012","Instant replacement","3604.972"
"Bosnia and Herzegovina","2012","Zero migration","3604.972"
"Bosnia and Herzegovina","2012","Constant mortality","3604.972"
"Bosnia and Herzegovina","2012","No change","3604.972"
"Bosnia and Herzegovina","2012","Momentum","3604.972"
"Botswana","2012","Medium","2039.556"
"Botswana","2012","High","2039.556"
"Botswana","2012","Low","2039.556"
"Botswana","2012","Constant fertility","2039.556"
"Botswana","2012","Instant replacement","2039.556"
"Botswana","2012","Zero migration","2039.556"
"Botswana","2012","Constant mortality","2039.556"
"Botswana","2012","No change","2039.556"
"Botswana","2012","Momentum","2039.556"
"Brazil","2012","Medium","199287.299"
"Brazil","2012","High","199287.299"
"Brazil","2012","Low","199287.299"
"Brazil","2012","Constant fertility","199287.299"
"Brazil","2012","Instant replacement","199287.299"
"Brazil","2012","Zero migration","199287.299"
"Brazil","2012","Constant mortality","199287.299"
"Brazil","2012","No change","199287.299"
"Brazil","2012","Momentum","199287.299"
"British Virgin Islands","2012","Medium","28.65"
"British Virgin Islands","2012","High","28.65"
"British Virgin Islands","2012","Low","28.65"
"British Virgin Islands","2012","Constant fertility","28.65"
"British Virgin Islands","2012","Instant replacement","28.65"
"British Virgin Islands","2012","Zero migration","28.65"
"British Virgin Islands","2012","Constant mortality","28.65"
"British Virgin Islands","2012","No change","28.65"
"British Virgin Islands","2012","Momentum","28.65"
"Brunei Darussalam","2012","Medium","398.989"
"Brunei Darussalam","2012","High","398.989"
"Brunei Darussalam","2012","Low","398.989"
"Brunei Darussalam","2012","Constant fertility","398.989"
"Brunei Darussalam","2012","Instant replacement","398.989"
"Brunei Darussalam","2012","Zero migration","398.989"
"Brunei Darussalam","2012","Constant mortality","398.989"
"Brunei Darussalam","2012","No change","398.989"
"Brunei Darussalam","2012","Momentum","398.989"
"Bulgaria","2012","Medium","7334.003"
"Bulgaria","2012","High","7334.003"
"Bulgaria","2012","Low","7334.003"
"Bulgaria","2012","Constant fertility","7334.003"
"Bulgaria","2012","Instant replacement","7334.003"
"Bulgaria","2012","Zero migration","7334.003"
"Bulgaria","2012","Constant mortality","7334.003"
"Bulgaria","2012","No change","7334.003"
"Bulgaria","2012","Momentum","7334.003"
"Burkina Faso","2012","Medium","16571.253"
"Burkina Faso","2012","High","16571.253"
"Burkina Faso","2012","Low","16571.253"
"Burkina Faso","2012","Constant fertility","16571.253"
"Burkina Faso","2012","Instant replacement","16571.253"
"Burkina Faso","2012","Zero migration","16571.253"
"Burkina Faso","2012","Constant mortality","16571.253"
"Burkina Faso","2012","No change","16571.253"
"Burkina Faso","2012","Momentum","16571.253"
"Burundi","2012","Medium","9245.988"
"Burundi","2012","High","9245.988"
"Burundi","2012","Low","9245.988"
"Burundi","2012","Constant fertility","9245.988"
"Burundi","2012","Instant replacement","9245.988"
"Burundi","2012","Zero migration","9245.988"
"Burundi","2012","Constant mortality","9245.988"
"Burundi","2012","No change","9245.988"
"Burundi","2012","Momentum","9245.988"
"Cabo Verde","2012","Medium","505.235"
"Cabo Verde","2012","High","505.235"
"Cabo Verde","2012","Low","505.235"
"Cabo Verde","2012","Constant fertility","505.235"
"Cabo Verde","2012","Instant replacement","505.235"
"Cabo Verde","2012","Zero migration","505.235"
"Cabo Verde","2012","Constant mortality","505.235"
"Cabo Verde","2012","No change","505.235"
"Cabo Verde","2012","Momentum","505.235"
"Cambodia","2012","Medium","14780.454"
"Cambodia","2012","High","14780.454"
"Cambodia","2012","Low","14780.454"
"Cambodia","2012","Constant fertility","14780.454"
"Cambodia","2012","Instant replacement","14780.454"
"Cambodia","2012","Zero migration","14780.454"
"Cambodia","2012","Constant mortality","14780.454"
"Cambodia","2012","No change","14780.454"
"Cambodia","2012","Momentum","14780.454"
"Cameroon","2012","Medium","21485.265"
"Cameroon","2012","High","21485.265"
"Cameroon","2012","Low","21485.265"
"Cameroon","2012","Constant fertility","21485.265"
"Cameroon","2012","Instant replacement","21485.265"
"Cameroon","2012","Zero migration","21485.265"
"Cameroon","2012","Constant mortality","21485.265"
"Cameroon","2012","No change","21485.265"
"Cameroon","2012","Momentum","21485.265"
"Canada","2012","Medium","34922.03"
"Canada","2012","High","34922.03"
"Canada","2012","Low","34922.03"
"Canada","2012","Constant fertility","34922.03"
"Canada","2012","Instant replacement","34922.03"
"Canada","2012","Zero migration","34922.03"
"Canada","2012","Constant mortality","34922.03"
"Canada","2012","No change","34922.03"
"Canada","2012","Momentum","34922.03"
"Caribbean","2012","Medium","41815.192"
"Caribbean","2012","High","41815.192"
"Caribbean","2012","Low","41815.192"
"Caribbean","2012","Constant fertility","41815.192"
"Caribbean","2012","Instant replacement","41815.192"
"Caribbean","2012","Zero migration","41815.192"
"Caribbean","2012","Constant mortality","41815.192"
"Caribbean","2012","No change","41815.192"
"Caribbean","2012","Momentum","41815.192"
"Cayman Islands","2012","Medium","58.958"
"Cayman Islands","2012","High","58.958"
"Cayman Islands","2012","Low","58.958"
"Cayman Islands","2012","Constant fertility","58.958"
"Cayman Islands","2012","Instant replacement","58.958"
"Cayman Islands","2012","Zero migration","58.958"
"Cayman Islands","2012","Constant mortality","58.958"
"Cayman Islands","2012","No change","58.958"
"Cayman Islands","2012","Momentum","58.958"
"Central African Republic","2012","Medium","4436.416"
"Central African Republic","2012","High","4436.416"
"Central African Republic","2012","Low","4436.416"
"Central African Republic","2012","Constant fertility","4436.416"
"Central African Republic","2012","Instant replacement","4436.416"
"Central African Republic","2012","Zero migration","4436.416"
"Central African Republic","2012","Constant mortality","4436.416"
"Central African Republic","2012","No change","4436.416"
"Central African Republic","2012","Momentum","4436.416"
"Central America","2012","Medium","162202.692"
"Central America","2012","High","162202.692"
"Central America","2012","Low","162202.692"
"Central America","2012","Constant fertility","162202.692"
"Central America","2012","Instant replacement","162202.692"
"Central America","2012","Zero migration","162202.692"
"Central America","2012","Constant mortality","162202.692"
"Central America","2012","No change","162202.692"
"Central America","2012","Momentum","162202.692"
"Central and Southern Asia","2012","Medium","1824353.199"
"Central and Southern Asia","2012","High","1824353.199"
"Central and Southern Asia","2012","Low","1824353.199"
"Central and Southern Asia","2012","Constant fertility","1824353.199"
"Central and Southern Asia","2012","Instant replacement","1824353.199"
"Central and Southern Asia","2012","Zero migration","1824353.199"
"Central and Southern Asia","2012","Constant mortality","1824353.199"
"Central and Southern Asia","2012","No change","1824353.199"
"Central and Southern Asia","2012","Momentum","1824353.199"
"Central Asia","2012","Medium","64965.249"
"Central Asia","2012","High","64965.249"
"Central Asia","2012","Low","64965.249"
"Central Asia","2012","Constant fertility","64965.249"
"Central Asia","2012","Instant replacement","64965.249"
"Central Asia","2012","Zero migration","64965.249"
"Central Asia","2012","Constant mortality","64965.249"
"Central Asia","2012","No change","64965.249"
"Central Asia","2012","Momentum","64965.249"
"Chad","2012","Medium","12784.75"
"Chad","2012","High","12784.75"
"Chad","2012","Low","12784.75"
"Chad","2012","Constant fertility","12784.75"
"Chad","2012","Instant replacement","12784.75"
"Chad","2012","Zero migration","12784.75"
"Chad","2012","Constant mortality","12784.75"
"Chad","2012","No change","12784.75"
"Chad","2012","Momentum","12784.75"
"Channel Islands","2012","Medium","162.056"
"Channel Islands","2012","High","162.056"
"Channel Islands","2012","Low","162.056"
"Channel Islands","2012","Constant fertility","162.056"
"Channel Islands","2012","Instant replacement","162.056"
"Channel Islands","2012","Zero migration","162.056"
"Channel Islands","2012","Constant mortality","162.056"
"Channel Islands","2012","No change","162.056"
"Channel Islands","2012","Momentum","162.056"
"Chile","2012","Medium","17400.347"
"Chile","2012","High","17400.347"
"Chile","2012","Low","17400.347"
"Chile","2012","Constant fertility","17400.347"
"Chile","2012","Instant replacement","17400.347"
"Chile","2012","Zero migration","17400.347"
"Chile","2012","Constant mortality","17400.347"
"Chile","2012","No change","17400.347"
"Chile","2012","Momentum","17400.347"
"China","2012","Medium","1384206.401"
"China","2012","High","1384206.401"
"China","2012","Low","1384206.401"
"China","2012","Constant fertility","1384206.401"
"China","2012","Instant replacement","1384206.401"
"China","2012","Zero migration","1384206.401"
"China","2012","Constant mortality","1384206.401"
"China","2012","No change","1384206.401"
"China","2012","Momentum","1384206.401"
"China, Hong Kong SAR","2012","Medium","7046.848"
"China, Hong Kong SAR","2012","High","7046.848"
"China, Hong Kong SAR","2012","Low","7046.848"
"China, Hong Kong SAR","2012","Constant fertility","7046.848"
"China, Hong Kong SAR","2012","Instant replacement","7046.848"
"China, Hong Kong SAR","2012","Zero migration","7046.848"
"China, Hong Kong SAR","2012","Constant mortality","7046.848"
"China, Hong Kong SAR","2012","No change","7046.848"
"China, Hong Kong SAR","2012","Momentum","7046.848"
"China, Macao SAR","2012","Medium","564.039"
"China, Macao SAR","2012","High","564.039"
"China, Macao SAR","2012","Low","564.039"
"China, Macao SAR","2012","Constant fertility","564.039"
"China, Macao SAR","2012","Instant replacement","564.039"
"China, Macao SAR","2012","Zero migration","564.039"
"China, Macao SAR","2012","Constant mortality","564.039"
"China, Macao SAR","2012","No change","564.039"
"China, Macao SAR","2012","Momentum","564.039"
"Other non-specified areas","2012","Medium","23346.896"
"Other non-specified areas","2012","High","23346.896"
"Other non-specified areas","2012","Low","23346.896"
"Other non-specified areas","2012","Constant fertility","23346.896"
"Other non-specified areas","2012","Instant replacement","23346.896"
"Other non-specified areas","2012","Zero migration","23346.896"
"Other non-specified areas","2012","Constant mortality","23346.896"
"Other non-specified areas","2012","No change","23346.896"
"Other non-specified areas","2012","Momentum","23346.896"
"Colombia","2012","Medium","46075.718"
"Colombia","2012","High","46075.718"
"Colombia","2012","Low","46075.718"
"Colombia","2012","Constant fertility","46075.718"
"Colombia","2012","Instant replacement","46075.718"
"Colombia","2012","Zero migration","46075.718"
"Colombia","2012","Constant mortality","46075.718"
"Colombia","2012","No change","46075.718"
"Colombia","2012","Momentum","46075.718"
"Comoros","2012","Medium","723.871"
"Comoros","2012","High","723.871"
"Comoros","2012","Low","723.871"
"Comoros","2012","Constant fertility","723.871"
"Comoros","2012","Instant replacement","723.871"
"Comoros","2012","Zero migration","723.871"
"Comoros","2012","Constant mortality","723.871"
"Comoros","2012","No change","723.871"
"Comoros","2012","Momentum","723.871"
"Congo","2012","Medium","4510.199"
"Congo","2012","High","4510.199"
"Congo","2012","Low","4510.199"
"Congo","2012","Constant fertility","4510.199"
"Congo","2012","Instant replacement","4510.199"
"Congo","2012","Zero migration","4510.199"
"Congo","2012","Constant mortality","4510.199"
"Congo","2012","No change","4510.199"
"Congo","2012","Momentum","4510.199"
"Cook Islands","2012","Medium","18.011"
"Cook Islands","2012","High","18.011"
"Cook Islands","2012","Low","18.011"
"Cook Islands","2012","Constant fertility","18.011"
"Cook Islands","2012","Instant replacement","18.011"
"Cook Islands","2012","Zero migration","18.011"
"Cook Islands","2012","Constant mortality","18.011"
"Cook Islands","2012","No change","18.011"
"Cook Islands","2012","Momentum","18.011"
"Costa Rica","2012","Medium","4688"
"Costa Rica","2012","High","4688"
"Costa Rica","2012","Low","4688"
"Costa Rica","2012","Constant fertility","4688"
"Costa Rica","2012","Instant replacement","4688"
"Costa Rica","2012","Zero migration","4688"
"Costa Rica","2012","Constant mortality","4688"
"Costa Rica","2012","No change","4688"
"Costa Rica","2012","Momentum","4688"
"Côte d'Ivoire","2012","Medium","21547.188"
"Côte d'Ivoire","2012","High","21547.188"
"Côte d'Ivoire","2012","Low","21547.188"
"Côte d'Ivoire","2012","Constant fertility","21547.188"
"Côte d'Ivoire","2012","Instant replacement","21547.188"
"Côte d'Ivoire","2012","Zero migration","21547.188"
"Côte d'Ivoire","2012","Constant mortality","21547.188"
"Côte d'Ivoire","2012","No change","21547.188"
"Côte d'Ivoire","2012","Momentum","21547.188"
"Croatia","2012","Medium","4295.878"
"Croatia","2012","High","4295.878"
"Croatia","2012","Low","4295.878"
"Croatia","2012","Constant fertility","4295.878"
"Croatia","2012","Instant replacement","4295.878"
"Croatia","2012","Zero migration","4295.878"
"Croatia","2012","Constant mortality","4295.878"
"Croatia","2012","No change","4295.878"
"Croatia","2012","Momentum","4295.878"
"Cuba","2012","Medium","11257.104"
"Cuba","2012","High","11257.104"
"Cuba","2012","Low","11257.104"
"Cuba","2012","Constant fertility","11257.104"
"Cuba","2012","Instant replacement","11257.104"
"Cuba","2012","Zero migration","11257.104"
"Cuba","2012","Constant mortality","11257.104"
"Cuba","2012","No change","11257.104"
"Cuba","2012","Momentum","11257.104"
"Curaçao","2012","Medium","154.817"
"Curaçao","2012","High","154.817"
"Curaçao","2012","Low","154.817"
"Curaçao","2012","Constant fertility","154.817"
"Curaçao","2012","Instant replacement","154.817"
"Curaçao","2012","Zero migration","154.817"
"Curaçao","2012","Constant mortality","154.817"
"Curaçao","2012","No change","154.817"
"Curaçao","2012","Momentum","154.817"
"Cyprus","2012","Medium","1135.046"
"Cyprus","2012","High","1135.046"
"Cyprus","2012","Low","1135.046"
"Cyprus","2012","Constant fertility","1135.046"
"Cyprus","2012","Instant replacement","1135.046"
"Cyprus","2012","Zero migration","1135.046"
"Cyprus","2012","Constant mortality","1135.046"
"Cyprus","2012","No change","1135.046"
"Cyprus","2012","Momentum","1135.046"
"Czech Republic","2012","Medium","10581.293"
"Czech Republic","2012","High","10581.293"
"Czech Republic","2012","Low","10581.293"
"Czech Republic","2012","Constant fertility","10581.293"
"Czech Republic","2012","Instant replacement","10581.293"
"Czech Republic","2012","Zero migration","10581.293"
"Czech Republic","2012","Constant mortality","10581.293"
"Czech Republic","2012","No change","10581.293"
"Czech Republic","2012","Momentum","10581.293"
"Democratic People's Republic of Korea","2012","Medium","24800.645"
"Democratic People's Republic of Korea","2012","High","24800.645"
"Democratic People's Republic of Korea","2012","Low","24800.645"
"Democratic People's Republic of Korea","2012","Constant fertility","24800.645"
"Democratic People's Republic of Korea","2012","Instant replacement","24800.645"
"Democratic People's Republic of Korea","2012","Zero migration","24800.645"
"Democratic People's Republic of Korea","2012","Constant mortality","24800.645"
"Democratic People's Republic of Korea","2012","No change","24800.645"
"Democratic People's Republic of Korea","2012","Momentum","24800.645"
"Democratic Republic of the Congo","2012","Medium","69020.747"
"Democratic Republic of the Congo","2012","High","69020.747"
"Democratic Republic of the Congo","2012","Low","69020.747"
"Democratic Republic of the Congo","2012","Constant fertility","69020.747"
"Democratic Republic of the Congo","2012","Instant replacement","69020.747"
"Democratic Republic of the Congo","2012","Zero migration","69020.747"
"Democratic Republic of the Congo","2012","Constant mortality","69020.747"
"Democratic Republic of the Congo","2012","No change","69020.747"
"Democratic Republic of the Congo","2012","Momentum","69020.747"
"Denmark","2012","Medium","5610.903"
"Denmark","2012","High","5610.903"
"Denmark","2012","Low","5610.903"
"Denmark","2012","Constant fertility","5610.903"
"Denmark","2012","Instant replacement","5610.903"
"Denmark","2012","Zero migration","5610.903"
"Denmark","2012","Constant mortality","5610.903"
"Denmark","2012","No change","5610.903"
"Denmark","2012","Momentum","5610.903"
"Djibouti","2012","Medium","868.137"
"Djibouti","2012","High","868.137"
"Djibouti","2012","Low","868.137"
"Djibouti","2012","Constant fertility","868.137"
"Djibouti","2012","Instant replacement","868.137"
"Djibouti","2012","Zero migration","868.137"
"Djibouti","2012","Constant mortality","868.137"
"Djibouti","2012","No change","868.137"
"Djibouti","2012","Momentum","868.137"
"Dominica","2012","Medium","70.965"
"Dominica","2012","High","70.965"
"Dominica","2012","Low","70.965"
"Dominica","2012","Constant fertility","70.965"
"Dominica","2012","Instant replacement","70.965"
"Dominica","2012","Zero migration","70.965"
"Dominica","2012","Constant mortality","70.965"
"Dominica","2012","No change","70.965"
"Dominica","2012","Momentum","70.965"
"Dominican Republic","2012","Medium","9930.916"
"Dominican Republic","2012","High","9930.916"
"Dominican Republic","2012","Low","9930.916"
"Dominican Republic","2012","Constant fertility","9930.916"
"Dominican Republic","2012","Instant replacement","9930.916"
"Dominican Republic","2012","Zero migration","9930.916"
"Dominican Republic","2012","Constant mortality","9930.916"
"Dominican Republic","2012","No change","9930.916"
"Dominican Republic","2012","Momentum","9930.916"
"Eastern Africa","2012","Medium","358745.948"
"Eastern Africa","2012","High","358745.948"
"Eastern Africa","2012","Low","358745.948"
"Eastern Africa","2012","Constant fertility","358745.948"
"Eastern Africa","2012","Instant replacement","358745.948"
"Eastern Africa","2012","Zero migration","358745.948"
"Eastern Africa","2012","Constant mortality","358745.948"
"Eastern Africa","2012","No change","358745.948"
"Eastern Africa","2012","Momentum","358745.948"
"Eastern and South-Eastern Asia","2012","Medium","2233184.326"
"Eastern and South-Eastern Asia","2012","High","2233184.326"
"Eastern and South-Eastern Asia","2012","Low","2233184.326"
"Eastern and South-Eastern Asia","2012","Constant fertility","2233184.326"
"Eastern and South-Eastern Asia","2012","Instant replacement","2233184.326"
